url,name,header,guests,rooms,beds,baths,facilities,badge,rating,review_count,price,sp_url,location,specialties_1,host_joined,house_rules,amenities
/rooms/48846948?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2c0ed55e-fb5b-4247-bdeb-0160c1ac5818,Sips and Swims on Sunny Loch Lomond,Entire residential home in Bella Vista,10 guests,5 bedrooms,5 beds,4 baths,Wifi · Kitchen · Free parking · Self check-in,empty,5.0, (7 reviews),$464,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=140,"Bella Vista, Arkansas, United States",Self check-in**__**Great location**__**Free cancellation before Mar 25,empty,empty,"{""amenities"": [""Lake view"", ""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Pantene or similar shampoo"", ""Pantene or similar conditioner"", ""Ivory liquid body soap or similar body soap"", ""Hot water"", ""Shower gel"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage: closet, walk-in closet, and dresser"", ""TV with Chromecast"", ""Bose portable speaker pair with your phone to play your play list Bluetooth sound system"", ""Game console: PS2"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Board games"", ""Baby safety gates"", ""Air conditioning"", ""Indoor fireplace: gas"", ""Ceiling fan"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace: office chair and desk"", ""Kitchen"", ""2 refrigerators available and also a dorm fridge at the boat dock. Large cooler is also available to take to the dock for the day refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Mini fridge"", ""Dishwasher"", ""Stove"", ""Oven"", ""Hot water kettle"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Blender"", ""Barbecue utensils"", ""Coffee"", ""Dining table"", ""Waterfront"", ""Beach access"", ""Lake access"", ""Private entrance"", ""Private patio or balcony"", ""Fire pit"", ""Outdoor furniture"", ""Hammock"", ""Outdoor dining area"", ""BBQ grill: gas"", ""Beach essentials"", ""Bikes"", ""Kayak"", ""Boat slip"", ""Free residential garage on premises \u2013 2 spaces"", ""Private hot tub"", ""Long term stays allowed"", ""Self check-in"", ""Keypad"", ""Unavailable: Carbon monoxide alarmCarbon monoxide alarm""]}"
/rooms/8054269?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2c0ed55e-fb5b-4247-bdeb-0160c1ac5818,Otter’s Landing on Beaver Lake,Entire residential home in Rogers,10 guests,4 bedrooms,6 beds,2.5 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,4.83, (47 reviews),$225,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=140,"Rogers, Arkansas, United States",Self check-in**__**Derek is a Superhost**__**Free cancellation before Mar 25.,empty,empty,"{""amenities"": [""Hair dryer"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Iron"", ""TV with standard cable"", ""Pack \u2019n play/Travel crib"", ""Baby safety gates"", ""Air conditioning"", ""Indoor fireplace"", ""Ceiling fan"", ""Portable fans"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Mini fridge"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""Barbecue utensils"", ""Waterfront"", ""Beach access"", ""Lake access"", ""Private entrance"", ""Private patio or balcony"", ""Private backyard"", ""Fire pit"", ""Outdoor furniture"", ""Outdoor dining area"", ""BBQ grill"", ""Kayak"", ""Free parking on premises"", ""Long term stays allowed"", ""Self check-in"", ""Keypad"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/54162002?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2c0ed55e-fb5b-4247-bdeb-0160c1ac5818,The Central Spot,Entire residential home in Bentonville,16 guests,5 bedrooms,6 beds,3.5 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,empty,empty,"$1,014",https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=140,"Bentonville, Arkansas, United States",Self check-in**__**Tara is a Superhost,empty,empty,"{""amenities"": [""City skyline view"", ""Hot water"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Clothing storage: dresser and closet"", ""TV"", ""Suitable for events"", ""Central air conditioning"", ""Indoor fireplace: gas"", ""Ceiling fan"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Dining table"", ""Private entrance"", ""Laundromat nearby"", ""Private patio or balcony"", ""Private backyard \u2013 Fully fenced"", ""Fire pit"", ""Outdoor dining area"", ""Free parking on premises"", ""Free street parking"", ""Private pool"", ""Self check-in"", ""Lockbox"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: Hair dryerHair dryer"", ""Unavailable: ShampooShampoo""]}"
/rooms/9585535?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2c0ed55e-fb5b-4247-bdeb-0160c1ac5818,Cozy Bungalow Downtown Bentonville,Entire guest suite in Bentonville,4 guests,1 bedroom,2 beds,1 bath,Wifi · Kitchen · Free parking,SUPERHOST,4.96, (95 reviews),$107,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=140,"Bentonville, Arkansas, United States",Katie & Donna is a Superhost**__**Great location**__**Great check-in experience,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""TV"", ""Books and reading material"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s dinnerware"", ""Air conditioning"", ""Ceiling fan"", ""Portable fans"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Stove"", ""Oven"", ""Coffee maker"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Private entrance"", ""Laundromat nearby"", ""Private patio or balcony"", ""Free parking on premises"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: WasherWasher""]}"
/rooms/36231678?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2c0ed55e-fb5b-4247-bdeb-0160c1ac5818,SPRING !!!   Come enjoy the warming weather.,Entire residential home in Township 2,4 guests,2 bedrooms,2 beds,2 baths,Wifi · Kitchen · Free parking · Self check-in,empty,4.82, (71 reviews),$88,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=140,"Township 2, Arkansas, United States",Self check-in**__**Great check-in experience**__**Free cancellation before Mar 29,empty,empty,"{""amenities"": [""Hair dryer"", ""Shampoo"", ""Hot water"", ""Shower gel"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""TV with standard cable"", ""LG Bluetooth sound system"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""Indoor fireplace"", ""Ceiling fan"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker: Keurig coffee machine"", ""Barbecue utensils"", ""Lake access"", ""Private entrance"", ""Private patio or balcony"", ""BBQ grill"", ""Free parking on premises"", ""Self check-in"", ""Keypad"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/49585747?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=2c0ed55e-fb5b-4247-bdeb-0160c1ac5818,NEW! Pet-Friendly Home 7 Miles to Dickson Street!,Entire rental unit in Fayetteville,7 guests,3 bedrooms,4 beds,2 baths,Wifi · Kitchen · Free parking,empty,5.0, (3 reviews),$161,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=140,"Fayetteville, Arkansas, United States",Great location**__**Great check-in experience**__**Experienced host,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Shampoo"", ""Washer"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Iron"", ""Ethernet connection"", ""TV"", ""High chair"", ""Air conditioning"", ""Indoor fireplace"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Dishes and silverware"", ""Dishwasher"", ""Oven"", ""Private entrance"", ""Patio or balcony"", ""Backyard"", ""BBQ grill"", ""Beach essentials"", ""Free parking on premises"", ""Pool"", ""Pets allowed"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/51280499?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ecd14c8a-70c8-4a77-be08-daabda3617b8,Beautiful Lake House 5 bed 3 bath with lake access,Entire residential home in Rogers,14 guests,5 bedrooms,6 beds,3 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,5.0, (9 reviews),$338,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=160,"Rogers, Arkansas, United States",Self check-in**__**Stacie is a Superhost**__**Free cancellation before Mar 29.,empty,empty,"{""amenities"": [""Lake view"", ""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron"", ""Drying rack for clothing"", ""Safe"", ""Ethernet connection"", ""HDTV with Amazon Prime Video, Apple TV, Disney+, Fire TV, HBO Max, Hulu, Netflix"", ""Bluetooth sound system"", ""Books and reading material"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""Fireplace guards"", ""Window guards"", ""Outlet covers"", ""Board games"", ""Baby safety gates"", ""Table corner guards"", ""Central air conditioning"", ""Indoor fireplace"", ""Ceiling fan"", ""Portable fans"", ""Central heating"", ""Portable heater"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stainless steel electric stove"", ""Stainless steel oven"", ""Hot water kettle"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Blender"", ""Barbecue utensils"", ""Coffee"", ""Waterfront"", ""Lake access"", ""Private patio or balcony"", ""Private backyard \u2013 Fully fenced"", ""Fire pit"", ""Outdoor furniture"", ""Outdoor dining area"", ""BBQ grill"", ""Boat slip"", ""Free driveway parking on premises"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Self check-in"", ""Keypad"", ""Long term stays allowed"", ""Unavailable: Private entrancePrivate entrance""]}"
/rooms/52335643?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ecd14c8a-70c8-4a77-be08-daabda3617b8,★ The Bright Side ★ The Best RAZORBACK Stadium LOCATION ★ Minutes from Fayetteville Square & Dickson St.,Entire residential home in Fayetteville,6 guests,2 bedrooms,3 beds,2 baths,Wifi · Kitchen · Free parking,SUPERHOST,4.94, (17 reviews),$124,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=160,"Fayetteville, Arkansas, United States",Trova Vacation Rentals is a Superhost**__**Great location**__**Free cancellation before Mar 25.,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Shampoo"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron"", ""TV"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Private entrance"", ""Patio or balcony"", ""Backyard"", ""BBQ grill"", ""Free parking on premises"", ""Free street parking"", ""Single level home"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/53738763?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ecd14c8a-70c8-4a77-be08-daabda3617b8,Private Modern 5 Bedroom with Pool,Entire residential home in Fayetteville,12 guests,5 bedrooms,6 beds,3 baths,Wifi · Kitchen · Free parking · Self check-in,empty,4.33, (6 reviews),$251,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=160,"Fayetteville, Arkansas, United States",Self check-in**__**Great check-in experience,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""suave shampoo"", ""suave conditioner"", ""dial body soap"", ""Outdoor shower"", ""Hot water"", ""Shower gel"", ""Free washer"", ""Free dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron"", ""Drying rack for clothing"", ""Safe"", ""Clothing storage: closet"", ""Ethernet connection"", ""72\"" HDTV"", ""Polk audio-yamaha sound system with aux"", ""Exercise equipment: free weights"", ""Pool table"", ""Suitable for events"", ""Crib"", ""Children\u2019s books and toys for ages 2-5 years old"", ""High chair"", ""Baby bath"", ""Children\u2019s dinnerware"", ""Changing table"", ""Outlet covers"", ""Baby safety gates"", ""Central air conditioning"", ""Portable fans"", ""Central heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""samsung refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Mini fridge"", ""Freezer"", ""Dishwasher"", ""Stainless steel stove"", ""Stainless steel oven"", ""Hot water kettle"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Blender"", ""Rice maker"", ""Barbecue utensils"", ""Coffee"", ""Dining table"", ""Private entrance"", ""Private patio or balcony"", ""Private backyard \u2013 Fully fenced"", ""Fire pit"", ""Outdoor furniture"", ""Outdoor dining area"", ""Private outdoor kitchen"", ""BBQ grill"", ""Free driveway parking on premises"", ""Free street parking"", ""Private pool"", ""Private sauna"", ""Single level home"", ""Pets allowed"", ""Self check-in"", ""Keypad"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/38375337?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ecd14c8a-70c8-4a77-be08-daabda3617b8,Edgewater Escape - Lake front home,Entire residential home in Bella Vista,12 guests,4 bedrooms,6 beds,3 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,5.0, (28 reviews),$461,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=160,"Bella Vista, Arkansas, United States",Self check-in**__**Linda is a Superhost**__**Great location,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage: closet"", ""TV with standard cable"", ""Crib"", ""High chair"", ""Air conditioning"", ""Indoor fireplace"", ""Ceiling fan"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""All new appliances refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""All new appliances stove"", ""Oven"", ""Coffee maker: Keurig coffee machine, pour-over coffee"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Barbecue utensils"", ""Dining table"", ""Waterfront"", ""Lake access"", ""Private entrance"", ""Patio or balcony"", ""Backyard"", ""Fire pit"", ""Outdoor furniture"", ""Outdoor dining area"", ""BBQ grill"", ""Kayak"", ""Boat slip"", ""Free parking on premises"", ""Pool"", ""Private hot tub"", ""Gym"", ""Long term stays allowed"", ""Self check-in"", ""Lockbox"", ""Cleaning before checkout"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: Carbon monoxide alarmCarbon monoxide alarm"", ""Unavailable: ShampooShampoo""]}"
/rooms/49244403?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ecd14c8a-70c8-4a77-be08-daabda3617b8,Switchback Shanty-Unit 165-Home close MTB trails,Tiny house in Centerton,8 guests,2 bedrooms,4 beds,1 bath,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,5.0, (8 reviews),$131,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=160,"Centerton, Arkansas, United States",Self check-in**__**Tara is a Superhost**__**Great location,empty,empty,"{""amenities"": [""Hair dryer"", ""Cleaning products"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Room-darkening shades"", ""Clothing storage"", ""TV with standard cable"", ""Bluetooth sound system"", ""Air conditioning"", ""Ceiling fan"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace: desk"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Dining table"", ""Patio or balcony"", ""Private backyard \u2013 Not fully fenced"", ""Outdoor furniture"", ""Free parking on premises"", ""Self check-in"", ""Lockbox"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: ShampooShampoo"", ""Unavailable: Private entrancePrivate entrance""]}"
/rooms/52844250?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ecd14c8a-70c8-4a77-be08-daabda3617b8,Trail's End-Unit 171 Tiny Home Close to MTB Trails,Tiny house in Centerton,6 guests,2 bedrooms,3 beds,1 bath,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,empty,empty,$118,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=160,"Centerton, Arkansas, United States",Self check-in**__**Tara is a Superhost,empty,empty,"{""amenities"": [""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Room-darkening shades"", ""Clothing storage"", ""TV with standard cable"", ""Air conditioning"", ""Ceiling fan"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Dining table"", ""Private entrance"", ""Private backyard \u2013 Not fully fenced"", ""Outdoor furniture"", ""Free parking on premises"", ""Self check-in"", ""Lockbox"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property""]}"
/rooms/46065234?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ecd14c8a-70c8-4a77-be08-daabda3617b8,Lakeside Lodge ★ ON Beaver Lake,Entire residential home in Rogers,16 guests,5 bedrooms,8 beds,3 baths,Wifi · Kitchen · Self check-in,SUPERHOST,5.0, (17 reviews),$322,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=160,"Rogers, Arkansas, United States",Self check-in**__**Cohobnb is a Superhost**__**Great check-in experience,empty,empty,"{""amenities"": [""Hair dryer"", ""Shampoo"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""TV"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Coffee maker"", ""Lake access"", ""Patio or balcony"", ""BBQ grill"", ""Self check-in"", ""Keypad"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: Private entrancePrivate entrance""]}"
/rooms/45221093?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ecd14c8a-70c8-4a77-be08-daabda3617b8,Beaver Lake Hideaway with Fire Pit by Marina,Entire residential home in Springdale,14 guests,4 bedrooms,7 beds,3 baths,Wifi · Kitchen · Free parking,empty,4.90, (20 reviews),$263,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=160,"Springdale, Arkansas, United States",,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Shampoo"", ""Washer"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Iron"", ""Ethernet connection"", ""TV"", ""Air conditioning"", ""Indoor fireplace"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Dishes and silverware"", ""Dishwasher"", ""Oven"", ""Coffee maker"", ""Waterfront"", ""Beach access \u2013 Beachfront"", ""Private entrance"", ""Patio or balcony"", ""Backyard"", ""BBQ grill"", ""Free parking on premises"", ""Pets allowed"", ""Long term stays allowed""]}"
/rooms/49341510?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ecd14c8a-70c8-4a77-be08-daabda3617b8,Well-apponted bungalow on lake/mountain bike trail,Entire residential home in Bella Vista,4 guests,2 bedrooms,3 beds,2.5 baths,Wifi · Kitchen · Free parking,empty,empty,empty,$171,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=160,"Bella Vista, Arkansas, United States",Free cancellation before Mar 29.,empty,empty,"{""amenities"": [""Washer"", ""TV"", ""Air conditioning"", ""Indoor fireplace"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Fire pit"", ""Outdoor dining area"", ""BBQ grill"", ""Free parking on premises"", ""Long term stays allowed"", ""Unavailable: Hair dryerHair dryer"", ""Unavailable: EssentialsEssentials"", ""Unavailable: ShampooShampoo"", ""Unavailable: Private entrancePrivate entrance"", ""Unavailable: HeatingHeating""]}"
/rooms/49060085?adults=4&check_in=2022-03-30&check_out=2022-04-06&previous_page_section_name=1000&federated_search_id=ecd14c8a-70c8-4a77-be08-daabda3617b8,★ family home near Coler MTB Preserve ★,Entire residential home in Bentonville,8 guests,4 bedrooms,3 beds,3 baths,Wifi · Kitchen · Free parking · Self check-in,SUPERHOST,empty,empty,$360,https://www.airbnb.com/s/Bentonville--Arkansas--United-States/homes?query=Bentonville%2C%20Arkansas%2C%20United%20States&checkin=2022-03-30&checkout=2022-04-06&adults=4&items_offset=160,"Bentonville, Arkansas, United States",Self check-in,empty,empty,"{""amenities"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Hot water"", ""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Clothing storage"", ""TV"", ""Crib"", ""Children\u2019s books and toys"", ""High chair"", ""Baby bath"", ""Children\u2019s dinnerware"", ""Changing table"", ""Baby monitor"", ""Fireplace guards"", ""Board games"", ""Air conditioning"", ""Indoor fireplace"", ""Ceiling fan"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Hot water kettle"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Barbecue utensils"", ""Dining table"", ""Private entrance"", ""Patio or balcony"", ""Backyard"", ""Free parking on premises"", ""Self check-in"", ""Lockbox"", ""Long term stays allowed"", ""Unavailable: Security cameras on propertySecurity cameras on property"", ""Unavailable: Carbon monoxide alarmCarbon monoxide alarm""]}"
